ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Sex,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0.775300241,0.4,0.54,2,148,3,0,0,low,47,No,Travel_Rarely,1482,Research & Development,5,5,Life Sciences,4,Male,42,3,5,Research Director,3,Married,18300,4,No,11,3,2,1,21,2,3,3,2,1,1
0.071006475,0.78,0.96,4,111,2,0,0,high,43,No,Travel_Rarely,1001,Research & Development,7,3,Life Sciences,3,Female,43,3,3,Healthcare Representative,1,Married,9985,8,No,16,3,1,1,10,1,2,1,0,0,0
0.982344901,0.72,0.99,3,143,4,0,0,low,45,No,Travel_Rarely,549,Research & Development,8,4,Other,4,Male,75,3,2,Research Scientist,4,Married,3697,9,No,14,3,1,2,12,3,3,10,9,9,8
0.460563968,0.87,1,4,228,5,0,0,medium,29,Yes,Travel_Rarely,318,Research & Development,8,4,Other,2,Male,77,1,1,Laboratory Technician,1,Married,2119,1,Yes,11,3,4,0,7,4,2,7,7,0,7
0.865696643,0.71,0.36,4,278,4,1,0,high,32,No,Travel_Rarely,1062,Research & Development,2,3,Medical,3,Female,75,3,1,Laboratory Technician,2,Married,2370,1,No,13,3,3,1,8,4,3,8,0,0,7
0.555095809,0.1,0.84,6,283,4,1,0,low,57,No,Travel_Rarely,593,Research & Development,1,4,Medical,4,Male,88,3,2,Healthcare Representative,3,Married,6755,2,No,11,3,3,0,15,2,3,3,2,1,2
0.593011769,0.19,0.99,3,154,2,0,0,high,40,No,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,4,Female,46,4,1,Laboratory Technician,3,Married,2213,3,Yes,13,3,3,1,10,3,3,7,7,1,7
0.967988394,0.46,0.5,2,151,3,0,0,medium,37,No,Travel_Rarely,921,Research & Development,10,3,Medical,3,Female,98,3,1,Laboratory Technician,1,Married,3452,6,No,20,4,2,1,17,3,3,5,4,0,3
0.53529524,0.1,0.86,6,247,4,0,0,medium,46,No,Non-Travel,1144,Research & Development,7,4,Medical,3,Female,30,3,2,Manufacturing Director,3,Married,5258,2,No,14,3,3,0,7,2,4,1,0,0,0
0.357816427,0.36,0.42,3,206,5,0,0,high,36,No,Travel_Rarely,329,Research & Development,2,3,Life Sciences,4,Female,96,3,1,Research Scientist,3,Married,2543,4,No,13,3,2,1,6,3,3,2,2,2,2
0.073638823,0.41,0.47,2,131,3,0,0,medium,22,No,Travel_Rarely,253,Research & Development,11,3,Medical,1,Female,43,3,1,Research Scientist,2,Married,2244,1,No,13,3,4,1,2,1,3,2,1,1,2
0.680785363,0.11,0.92,6,260,4,0,0,low,40,No,Travel_Rarely,555,Research & Development,2,3,Medical,2,Female,78,2,2,Laboratory Technician,3,Married,3448,6,No,22,4,2,1,20,3,3,1,0,0,0
0.701095215,0.62,0.7,5,270,3,0,0,high,54,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,Male,86,3,5,Research Director,1,Married,19406,4,No,11,3,3,1,24,4,2,4,2,1,2
0.886922804,0.11,0.8,7,243,4,0,0,medium,31,No,Travel_Rarely,480,Research & Development,7,2,Medical,2,Female,31,3,2,Manufacturing Director,1,Married,4306,1,No,12,3,2,1,13,5,1,13,10,3,12
0.380462962,0.83,0.98,4,259,5,0,0,medium,43,No,Travel_Frequently,313,Research & Development,21,3,Medical,4,Male,61,3,1,Laboratory Technician,4,Married,2258,7,No,20,4,1,1,8,1,3,3,2,1,2
0.50038301,0.39,0.49,2,144,3,0,0,medium,37,No,Non-Travel,1063,Research & Development,25,5,Medical,2,Female,72,3,2,Research Scientist,3,Married,4449,3,Yes,15,3,1,2,15,2,3,13,11,10,7
0.851726959,0.85,0.64,5,256,7,0,0,low,31,No,Travel_Rarely,329,Research & Development,1,2,Life Sciences,4,Male,98,2,1,Laboratory Technician,1,Married,2218,1,No,12,3,3,1,4,3,3,4,2,3,2
0.39238431,0.43,0.55,2,130,3,0,0,high,25,Yes,Travel_Rarely,688,Research & Development,3,3,Medical,1,Male,91,3,1,Laboratory Technician,1,Married,4031,5,No,13,3,3,1,6,5,3,2,2,0,2
0.129652197,0.57,0.73,3,146,3,0,0,high,52,No,Travel_Rarely,319,Research & Development,3,3,Medical,4,Male,39,2,3,Manufacturing Director,3,Married,7969,2,Yes,14,3,3,0,28,4,3,5,4,0,4
0.591897354,0.8,0.67,3,164,3,0,0,high,45,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,Male,69,3,1,Research Scientist,4,Married,2654,3,No,21,4,4,2,8,3,2,2,2,0,2
0.350818302,0.83,0.76,2,255,7,0,0,low,52,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,4,Female,30,3,4,Manager,4,Married,16555,2,No,13,3,4,0,31,2,1,5,2,1,4
0.785896603,0.96,0.59,3,241,3,0,0,low,60,No,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,Female,41,3,5,Manager,1,Married,19566,5,No,11,3,4,0,33,5,1,29,8,11,10
0.937040301,0.7,0.89,3,183,5,0,0,low,42,No,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,4,Female,88,2,2,Healthcare Representative,4,Married,4523,0,No,11,3,4,3,7,4,4,6,5,0,4
0.774455257,0.42,0.56,2,156,3,0,0,medium,38,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,4,Male,42,3,1,Laboratory Technician,4,Married,1702,1,Yes,23,4,3,1,1,3,3,1,0,0,0
0.904276778,0.39,0.57,2,145,3,0,0,medium,30,No,Non-Travel,1400,Research & Development,3,3,Life Sciences,3,Male,53,3,1,Laboratory Technician,4,Married,2097,4,No,15,3,3,1,9,3,1,5,3,1,4
0.46620377,0.11,0.84,7,296,4,0,0,low,29,No,Travel_Rarely,986,Research & Development,3,4,Medical,2,Male,93,2,3,Research Director,3,Married,11935,1,No,18,3,3,0,10,2,3,10,2,0,7
0.793342491,0.95,0.59,2,154,4,0,0,high,29,Yes,Travel_Rarely,408,Research & Development,25,5,Technical Degree,3,Female,71,2,1,Research Scientist,2,Married,2546,5,No,16,3,2,0,6,2,4,2,2,1,1
0.256756272,0.38,0.45,2,156,3,0,0,medium,50,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,2,Male,88,2,4,Manager,3,Married,17046,0,No,15,3,2,1,28,2,3,27,10,15,7
0.63818138,0.86,1,5,227,5,0,0,medium,46,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,Male,51,3,4,Research Director,3,Married,17861,6,No,13,3,3,0,26,2,1,3,2,0,1
0.808736579,0.88,0.51,5,195,4,0,0,low,33,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,2,Male,56,3,3,Manager,3,Married,13610,7,Yes,12,3,4,0,15,2,4,7,6,7,7
0.935995737,0.75,0.81,5,227,5,0,0,medium,35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,4,Male,72,3,3,Healthcare Representative,3,Married,7632,4,Yes,12,3,3,0,10,2,3,8,7,0,0
0.977448791,0.89,0.81,4,228,4,0,0,high,31,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824,3,No,12,3,1,0,12,2,3,1,0,0,0
0.952131845,0.41,0.56,2,154,3,0,1,medium,42,No,Travel_Frequently,1474,Research & Development,5,2,Other,2,Male,97,3,1,Laboratory Technician,3,Married,2093,4,No,17,3,4,1,8,4,3,2,2,2,0
0.367904078,0.42,0.47,6,174,5,0,0,low,39,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,3,Female,48,3,1,Laboratory Technician,3,Married,3755,1,No,11,3,1,1,8,3,3,8,3,0,7
0.630861904,0.58,0.65,4,248,4,0,0,high,42,No,Travel_Rarely,319,Research & Development,24,3,Medical,4,Male,56,3,3,Manufacturing Director,1,Married,7406,1,Yes,21,4,4,1,10,5,2,10,9,5,8
0.003333102,0.17,0.88,6,226,3,1,0,high,46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,Female,86,3,3,Healthcare Representative,3,Married,10527,5,No,11,3,4,0,28,3,2,2,2,1,2
0.854442123,0.38,0.54,2,128,3,0,0,low,38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,3,Female,76,3,2,Healthcare Representative,3,Married,9824,3,No,19,3,3,1,18,4,3,1,0,0,0
0.010800226,0.98,0.87,4,152,2,0,0,high,37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,2,Female,65,3,2,Manufacturing Director,2,Married,6447,6,No,12,3,2,1,8,2,2,6,5,4,3
0.604157027,0.09,0.82,6,250,4,0,0,low,24,No,Travel_Rarely,691,Research & Development,23,3,Medical,2,Male,89,4,1,Research Scientist,4,Married,2725,1,Yes,11,3,2,2,6,3,3,6,5,1,4
0.472435087,0.69,0.64,5,265,2,1,0,high,24,No,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,2127,1,No,21,4,4,1,1,2,3,1,0,0,0
0.097545345,0.46,0.86,2,212,4,0,0,medium,24,Yes,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,2886,1,Yes,16,3,4,1,6,4,3,6,3,1,2
0.700743763,0.39,0.57,2,133,3,0,0,medium,34,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Male,83,2,1,Research Scientist,4,Married,3622,1,Yes,13,3,4,1,6,3,3,6,5,1,3
0.831514939,0.87,0.62,3,176,3,0,0,high,42,No,Travel_Rarely,622,Research & Development,2,4,Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,4089,1,No,13,3,2,2,10,4,3,10,2,2,2
0.395294026,0.11,0.93,7,288,4,0,0,high,48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,15402,7,No,11,3,1,1,21,3,1,3,2,0,2
0.634897226,0.11,0.78,6,303,4,0,0,medium,44,No,Travel_Rarely,1315,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,19513,4,Yes,12,3,1,1,26,2,4,2,2,0,1
0.494472513,0.75,0.7,4,144,4,0,0,high,22,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,2773,0,No,20,4,4,0,3,3,3,2,2,2,2
0.124693213,0.11,0.78,7,278,4,0,0,low,32,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,6322,1,Yes,12,3,4,1,6,2,2,6,4,0,5
0.029063335,0.1,0.94,6,309,4,0,0,medium,34,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,2691,1,No,12,3,4,1,10,4,2,10,9,8,8
0.026202078,0.38,0.77,2,170,3,0,0,high,26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,2659,1,Yes,13,3,3,1,3,2,3,3,2,0,2
0.041194423,0.96,0.67,5,170,3,0,0,high,37,No,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9434,1,No,15,3,3,1,10,2,3,10,7,7,8
0.985364563,0.44,0.51,2,156,3,0,0,high,35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,1281,1,No,18,3,3,2,1,3,3,1,0,0,0
0.594445392,0.6,0.85,3,242,2,0,0,low,23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,2819,2,No,16,3,1,1,5,3,4,3,2,0,2
0.610944344,0.87,0.88,5,269,5,0,0,low,50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3221,1,Yes,11,3,3,3,20,3,3,20,8,3,8
0.051587179,0.52,0.8,5,234,3,0,0,high,27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,7412,1,No,11,3,4,0,9,3,3,9,7,0,7
0.380974689,0.84,0.74,3,182,4,0,0,low,53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,14814,3,No,19,3,3,0,32,3,3,5,1,1,3
0.394899739,0.1,0.84,6,279,4,0,0,low,36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,11713,9,No,14,3,1,1,10,2,3,8,7,0,5
0.03399976,0.89,0.92,5,242,5,0,0,low,23,No,Travel_Rarely,650,Research & Development,9,1,Medical,2,Male,37,3,1,Laboratory Technician,1,Married,2500,1,No,14,3,4,1,5,2,4,4,3,0,2
0.804713264,0.94,0.77,5,210,3,0,0,high,56,No,Travel_Rarely,832,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,11103,7,No,11,3,3,0,30,1,2,10,7,1,1
0.947077998,0.78,0.79,5,233,3,1,0,high,32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,5309,1,No,15,3,4,2,10,2,3,10,8,4,7
0.581548894,0.66,0.57,5,161,5,0,0,high,38,No,Travel_Rarely,268,Research & Development,2,5,Medical,4,Male,92,3,1,Research Scientist,3,Married,3057,6,Yes,13,3,2,1,6,0,1,1,0,0,1
0.255484159,0.55,0.63,3,201,2,1,0,high,55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,4,Male,78,3,5,Manager,1,Married,19859,5,Yes,13,3,4,1,24,2,3,5,2,1,4
0.364629205,0.1,0.77,6,265,4,0,0,low,52,No,Non-Travel,715,Research & Development,19,4,Medical,4,Male,41,3,1,Research Scientist,4,Married,4258,0,No,18,3,1,1,5,3,3,4,3,1,2
0.893635212,0.37,0.51,2,128,3,0,0,medium,29,No,Travel_Rarely,657,Research & Development,27,3,Medical,2,Female,66,3,2,Healthcare Representative,3,Married,4335,4,No,12,3,1,1,11,3,2,8,7,1,1
0.845290324,0.85,1,4,225,5,0,0,low,30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,4,Male,38,1,1,Laboratory Technician,3,Married,3833,3,No,21,4,3,2,7,2,3,2,2,0,2
0.415692909,0.66,0.49,5,235,8,1,0,low,40,No,Travel_Frequently,791,Research & Development,2,2,Medical,3,Female,38,4,2,Healthcare Representative,2,Married,4244,1,No,24,4,4,1,8,2,3,8,7,3,7
0.71722935,0.1,0.86,6,309,4,0,0,medium,23,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,3,Male,63,4,1,Laboratory Technician,1,Married,1601,1,Yes,21,4,3,2,1,2,3,0,0,0,0
0.678498994,0.79,0.84,4,240,5,0,0,medium,52,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,4,Female,82,3,2,Laboratory Technician,3,Married,3149,8,No,20,4,2,1,9,3,3,5,2,1,4
0.146968031,0.83,1,5,240,5,0,0,low,50,No,Travel_Rarely,691,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,17639,5,No,16,3,4,0,30,3,3,4,3,0,3
0.354942866,0.87,1,5,261,5,1,0,medium,29,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,2,Female,36,2,1,Laboratory Technician,1,Married,2319,1,Yes,11,3,4,1,1,1,3,1,0,0,0
0.810413913,0.92,0.64,2,104,7,0,0,low,33,No,Travel_Rarely,213,Research & Development,7,3,Medical,3,Male,49,3,3,Research Director,3,Married,11691,0,No,11,3,4,0,14,3,4,13,9,3,7
0.675775885,0.8,0.93,4,258,3,0,0,high,47,No,Travel_Rarely,202,Research & Development,2,2,Other,3,Female,33,3,4,Manager,4,Married,16752,1,Yes,11,3,3,1,26,3,2,26,14,3,0
0.820643967,0.41,0.48,2,148,3,0,0,low,36,No,Travel_Rarely,676,Research & Development,1,3,Other,3,Female,35,3,2,Manufacturing Director,2,Married,5228,0,No,15,3,1,1,10,2,3,9,7,0,5
0.049316326,0.78,0.9,5,158,3,0,0,low,29,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,3,Male,81,4,1,Research Scientist,3,Married,2700,1,No,24,4,3,1,10,3,3,10,7,0,7
0.929736575,0.11,0.9,7,247,4,0,0,medium,42,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,4,Female,43,2,2,Manufacturing Director,4,Married,6062,9,Yes,13,3,4,1,8,4,3,4,3,0,2
0.41993741,0.78,0.91,3,238,2,0,0,high,32,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,3,Female,98,2,2,Manufacturing Director,3,Married,6162,1,No,12,3,3,1,14,3,3,14,13,6,8
0.819447813,0.65,0.77,3,233,2,0,0,high,42,No,Travel_Rarely,933,Research & Development,29,3,Life Sciences,2,Male,98,3,2,Manufacturing Director,2,Married,4434,1,No,13,3,4,1,10,3,2,9,8,7,8
0.711082437,0.4,0.46,2,127,3,0,0,low,43,No,Travel_Rarely,589,Research & Development,14,2,Life Sciences,2,Male,94,3,4,Research Director,1,Married,17159,6,No,24,4,3,1,22,3,3,4,1,1,0
0.509229704,0.96,0.81,4,211,3,0,0,high,26,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,3,Female,88,2,1,Research Scientist,3,Married,2366,1,Yes,14,3,1,1,8,2,3,8,7,1,7
0.556843335,0.37,0.45,2,151,3,0,0,low,27,No,Non-Travel,443,Research & Development,3,3,Medical,4,Male,50,3,1,Research Scientist,4,Married,1706,1,No,11,3,3,3,0,6,2,0,0,0,0
0.498563189,0.79,0.5,5,176,3,0,0,high,32,No,Travel_Rarely,638,Research & Development,8,2,Medical,3,Female,91,4,2,Research Scientist,3,Married,5175,5,No,12,3,3,1,9,3,2,5,3,1,3
0.032880001,0.45,0.54,2,138,3,0,0,medium,52,No,Travel_Frequently,890,Research & Development,25,4,Medical,3,Female,81,2,4,Manufacturing Director,4,Married,13826,3,No,22,4,3,0,31,3,3,9,8,0,0
0.452719982,0.1,0.86,6,278,4,0,0,high,22,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,4,Male,33,2,2,Manufacturing Director,4,Married,4775,6,No,22,4,1,2,4,2,1,2,2,2,2
0.143308235,0.18,0.52,5,185,6,0,0,high,44,No,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,Male,62,4,1,Laboratory Technician,4,Married,2818,2,Yes,24,4,3,1,10,2,2,3,2,0,2
0.159464959,0.38,0.55,2,134,3,0,0,low,35,No,Travel_Rarely,607,Research & Development,9,3,Life Sciences,4,Female,66,2,3,Manufacturing Director,3,Married,10685,1,Yes,20,4,2,1,17,2,3,17,14,5,15
0.993236836,0.89,0.92,5,237,5,0,0,medium,49,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,3,Female,36,3,1,Research Scientist,1,Married,3580,2,No,16,3,2,1,7,2,3,4,2,0,2
0.821157313,0.7,0.74,3,157,3,0,0,high,24,No,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,Male,46,2,1,Laboratory Technician,4,Married,3162,0,No,17,3,4,0,6,2,2,5,2,3,4
0.578618878,0.1,0.77,6,310,4,0,0,medium,42,No,Travel_Rarely,1265,Research & Development,3,3,Life Sciences,3,Female,95,4,2,Laboratory Technician,4,Married,5231,2,Yes,13,3,2,1,17,1,2,5,3,1,3
0.98549944,0.76,0.89,5,238,5,0,0,high,31,No,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,4,Male,48,3,1,Research Scientist,4,Married,2356,3,Yes,19,3,2,1,8,2,3,6,4,0,2
0.392223628,0.74,0.87,5,242,5,0,0,medium,35,No,Travel_Rarely,672,Research & Development,25,3,Technical Degree,4,Male,78,2,3,Manufacturing Director,2,Married,10903,3,No,16,3,1,0,16,2,3,13,10,4,8
0.493432293,0.77,0.91,5,261,6,0,0,medium,43,No,Travel_Frequently,422,Research & Development,1,3,Life Sciences,4,Female,33,3,2,Healthcare Representative,4,Married,5562,4,No,13,3,2,1,12,2,2,5,2,2,2
0.05858954,0.57,0.72,4,275,6,0,0,medium,44,No,Travel_Rarely,661,Research & Development,9,2,Life Sciences,2,Male,61,3,1,Research Scientist,1,Married,2559,1,Yes,13,3,4,0,8,0,3,8,7,7,1
0.314764758,0.11,0.85,6,299,4,0,0,medium,36,No,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,3,Male,68,3,2,Healthcare Representative,4,Married,6586,0,Yes,17,3,1,1,17,2,2,16,8,4,11
0.207634882,0.81,0.88,5,242,5,0,0,medium,22,Yes,Travel_Rarely,617,Research & Development,3,1,Life Sciences,2,Female,34,3,2,Manufacturing Director,3,Married,4171,0,Yes,19,3,1,1,4,3,4,3,2,0,2
0.8432722,0.52,0.54,5,247,4,0,0,high,39,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,4,Male,70,3,1,Laboratory Technician,1,Married,2404,7,Yes,21,4,4,0,8,2,1,2,2,2,2
0.336316266,0.4,0.53,2,155,3,0,0,high,35,No,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,4,Female,51,3,2,Healthcare Representative,4,Married,4014,1,Yes,25,4,4,1,10,2,1,10,6,0,7
0.605955166,0.81,0.97,5,243,5,0,0,medium,49,No,Travel_Rarely,527,Research & Development,8,2,Other,1,Female,51,3,3,Laboratory Technician,2,Married,7403,4,No,11,3,3,1,29,3,2,26,9,1,7
0.762380525,0.92,0.53,2,249,2,0,0,high,21,No,Travel_Rarely,996,Research & Development,3,2,Medical,4,Male,100,2,1,Research Scientist,3,Single,3230,1,No,17,3,1,0,3,4,4,3,2,1,0
0.12850691,0.74,0.57,4,172,3,0,0,high,37,No,Travel_Rarely,1372,Research & Development,1,3,Life Sciences,4,Female,42,3,1,Research Scientist,4,Single,2115,1,No,12,3,2,0,17,3,3,17,12,5,7
0.734791753,0.88,0.98,3,263,3,1,0,high,28,No,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,4,Female,66,3,1,Research Scientist,4,Single,3310,1,No,21,4,4,0,5,3,3,5,3,0,2
0.83792128,0.79,0.86,5,235,5,0,0,medium,49,No,Travel_Frequently,636,Research & Development,10,4,Life Sciences,3,Female,35,3,5,Research Director,1,Single,18665,9,Yes,11,3,4,0,22,4,3,3,2,1,2
0.775048848,0.84,0.74,4,226,2,0,0,high,36,No,Travel_Rarely,506,Research & Development,3,3,Technical Degree,3,Male,30,3,2,Research Scientist,2,Single,4485,4,No,12,3,4,0,10,2,3,8,0,7,7
0.909146626,0.09,0.92,7,254,4,0,0,medium,18,Yes,Travel_Rarely,230,Research & Development,3,3,Life Sciences,3,Male,54,3,1,Laboratory Technician,3,Single,1420,1,No,13,3,3,0,0,2,3,0,0,0,0
0.661133919,0.1,0.88,6,284,4,0,0,low,28,No,Travel_Rarely,1476,Research & Development,16,2,Medical,2,Male,68,4,2,Healthcare Representative,1,Single,5661,0,No,19,3,3,0,9,2,3,8,3,0,7
0.059467157,0.1,0.89,7,308,4,0,0,medium,43,No,Travel_Frequently,185,Research & Development,10,4,Life Sciences,3,Female,33,3,1,Laboratory Technician,4,Single,2455,0,No,19,3,1,0,9,5,3,8,7,1,7
0.789611527,0.55,0.55,3,197,3,0,0,high,49,No,Travel_Rarely,1091,Research & Development,1,2,Technical Degree,3,Female,90,2,4,Healthcare Representative,3,Single,13964,7,Yes,12,3,4,0,25,2,3,7,1,0,7
0.433563784,0.9,0.76,3,255,7,0,0,low,27,No,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,3,Female,85,3,1,Research Scientist,2,Single,2478,1,Yes,12,3,2,0,4,2,2,4,3,1,2
0.252814571,0.9,0.86,5,254,5,0,0,high,32,No,Travel_Rarely,1018,Research & Development,2,4,Medical,1,Female,74,4,2,Research Scientist,4,Single,5055,7,No,16,3,3,0,10,0,2,7,7,0,7
0.743638319,0.11,0.94,7,244,4,0,0,medium,54,No,Travel_Frequently,928,Research & Development,20,4,Life Sciences,4,Female,31,3,2,Research Scientist,3,Single,4869,3,No,12,3,4,0,20,4,2,4,3,0,3
0.836143688,0.78,0.89,3,253,3,0,0,high,29,No,Travel_Rarely,738,Research & Development,9,5,Other,2,Male,30,2,1,Laboratory Technician,4,Single,3983,0,No,17,3,3,0,4,2,3,3,2,2,2
0.322760444,0.39,0.46,2,159,3,0,0,medium,31,No,Travel_Rarely,1232,Research & Development,7,4,Medical,3,Female,39,3,3,Manufacturing Director,4,Single,7143,1,Yes,14,3,3,0,11,2,2,11,9,4,10
0.209011925,0.38,0.49,2,151,3,0,0,low,35,No,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,3,Male,62,3,3,Manufacturing Director,2,Single,8095,0,No,13,3,4,0,17,5,3,16,6,0,13
0.86185828,0.1,0.81,7,291,4,0,0,high,41,No,Travel_Rarely,483,Research & Development,6,3,Medical,4,Male,95,2,2,Manufacturing Director,2,Single,6032,6,Yes,15,3,4,0,8,3,3,5,4,1,2
0.053771917,0.78,0.83,4,217,6,0,0,medium,42,No,Travel_Rarely,810,Research & Development,23,5,Life Sciences,1,Female,44,3,4,Research Director,4,Single,15992,2,No,14,3,2,0,16,2,3,1,0,0,0
0.452849293,0.46,0.54,2,143,3,0,0,medium,42,No,Travel_Rarely,1332,Research & Development,2,4,Other,1,Male,98,2,2,Healthcare Representative,4,Single,6781,3,No,23,4,2,0,14,6,3,1,0,0,0
0.50995208,0.9,0.48,4,136,7,0,0,low,50,No,Travel_Rarely,1046,Research & Development,10,3,Technical Degree,4,Male,100,2,3,Healthcare Representative,4,Single,10496,6,No,15,3,4,0,20,2,3,4,3,1,3
0.315893472,0.11,0.85,6,259,4,0,0,medium,31,No,Travel_Rarely,408,Research & Development,9,4,Life Sciences,3,Male,42,2,1,Research Scientist,2,Single,2657,0,Yes,16,3,4,0,3,5,3,2,2,2,2
0.7866428,0.91,0.53,3,147,4,1,0,high,29,No,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,4,Male,54,3,1,Research Scientist,4,Single,2201,9,No,16,3,4,0,6,4,3,3,2,1,2
0.622487881,0.38,0.53,2,157,3,0,0,low,35,No,Travel_Rarely,755,Research & Development,9,4,Life Sciences,3,Male,97,2,2,Healthcare Representative,2,Single,6540,9,No,19,3,3,0,10,5,3,1,1,0,0
0.259214322,0.97,0.86,5,135,3,0,0,high,49,No,Travel_Rarely,1261,Research & Development,7,3,Other,2,Male,31,2,3,Healthcare Representative,3,Single,10965,8,No,24,4,3,0,26,2,3,5,2,0,0
0.794697766,0.11,0.83,6,295,4,0,0,medium,55,No,Travel_Rarely,1311,Research & Development,2,3,Life Sciences,3,Female,97,3,4,Manager,4,Single,16659,2,Yes,13,3,3,0,30,2,3,5,4,1,2
0.02508171,0.53,0.88,3,150,3,1,0,high,26,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,3,Male,73,3,1,Research Scientist,1,Single,3102,0,No,22,4,3,0,7,2,3,6,4,0,4
0.480583214,0.37,0.51,2,140,3,0,0,medium,30,Yes,Travel_Frequently,464,Research & Development,4,3,Technical Degree,3,Male,40,3,1,Research Scientist,4,Single,2285,9,Yes,23,4,3,0,3,4,3,1,0,0,0
0.265496906,0.09,0.97,7,288,4,0,0,medium,37,No,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,3,Male,49,3,2,Manufacturing Director,2,Single,4197,2,Yes,12,3,4,0,18,2,2,1,0,0,1
